gene_name	Full_Name	ci_repressor_bound	food_response_cluster	food_response_FDR	log2_hour_6_Ci_KD_over_WT	log2_hour_12_Ci_KD_over_WT	log2_hour_6_and_12_Ci_KD_over_WT	log2_Hour_0_FSC_enrichment	Hour_0_FSC_FDR	log2_Hour_3_FSC_enrichment	Hour_3_FSC_FDR	log2_Hour_6_FSC_enrichment	Hour_6_FSC_FDR	log2_Hour_12_FSC_enrichment	Hour_12_FSC_FDR	log2_Hour_24_FSC_enrichment	Hour_24_FSC_FDR	log2_Hour_ALL_FSC_enrichment	Hour_ALL_FSC_FDR	Enriched_Tissue	Repeat_Info	entrez_gene_ID
GYPSY6_LTR		No	NA	1	0.0234010451168844	-0.418422675094439	-0.395021629977555	0.22380641695	0.313098773802289	0.1576774661	0.628826890067547	0.20977638395	0.376892531445373	0.1955251544425	0.329250718343861	0.084898373593	0.522875170246539	0.27876814599	0.00953002056278181	NA	Repbase, Transposon, LTR Retrotransposon, Redundant, Germline, Somatic, Both	NA
GYPSY6A_LTR		No	NA	1	-0.206699968786598	-0.256665324152125	-0.463365292938723	0.69733764856	0.050515121857667	1.9326712367	2.48155984920315e-05	1.64054222331	1.03783115240614e-05	1.0836785482207	0.00549676170410023	0.11637381263	0.261990928026455	1.41819706291	4.25134511898429e-13	NA	Repbase, Transposon, LTR Retrotransposon, Redundant	NA
GYPSY7_I		No	NA	1	0.0122339062622971	0.0892874662722403	0.101521372534537	0.32768994502	0.105084967713892	0.257645466	0.329368747420809	0.38845892664	0.0621684289114788	0.1031534753729	0.61443209803122	0.17050740076	0.304602592457849	0.33359656099	0.000184719543110486	NA	Repbase, Transposon, LTR Retrotransposon, Germline	NA
GYPSY8_I		No	NA	1	-0.14083509723358	0.115341160916617	-0.0254939363169625	0.32155785455	0.181270790070533	0.7497016907	0.0334870741834463	0.34609853624	0.205183389885527	0.1460902673079	0.463978574805367	0.103473680235	0.411069861836425	0.50382089026	0.000210074883176148	NA	Repbase, Transposon, LTR Retrotransposon, Germline	NA
GYPSY8_LTR		No	NA	1	-0.30363060527731	0.166072332541608	-0.137558272735702	0.04540470823	0.797851965344206	0.3854962653	0.282266106355874	0.63303250975	0.071138226801515	0.1328951777543	0.438812956166181	0.024869209294	NA	0.42929249076	0.0180525732233266	NA	Repbase, Transposon, LTR Retrotransposon, Redundant, Germline	NA
GYPSY9_I		No	NA	1	-0.886542381991663	-0.639754290590597	-1.52629667258226	0.0556668659	0.724445436689576	0.5100606346	0.154461637964129	0.09375507345	0.722164376481936	0.1061189122012	0.437591855163316	0.04509012733	0.49759951117036	0.47842729728	0.0281407281300817	NA	Repbase, Transposon, LTR Retrotransposon	NA
h	hairy	No	NA	1	-0.407330129246157	-0.38905506463586	-0.796385193882017	0.2212372521	0.321324264660051	0.7139830927	0.0425609344427794	0.68705384062	0.0191874962206939	0.2428009888592	0.251841440142428	0.052801543378	0.656375171701606	0.52380818654	0.000163375735880309	Not Enriched	Genome	38995
H	Hairless	No	NA	1	0.286049162578374	0.135390770664208	0.421439933242582	0.10212745357	0.594194655445363	0.0974583577	0.767247756432305	0.08214272406	0.741968906024672	0.214172174847	0.24906174285627	0.096295526056	0.516002057828214	0.17580538096	0.0409284403444672	Not Enriched	Genome	42445
H15	H15	No	NA	1	0.0512216325721815	0.127756342919535	0.178977975491716	0.07915549703	0.694589866790332	0.3337293658	0.189229589200572	0.17637074497	0.436986388749818	0.2259599768771	0.254460522283664	0.341572932734	0.122047357409147	0.31013264119	0.00134247186589487	Carcass, Imaginal Disc	Genome	33769
haf	hattifattener	No	NA	1	-0.0501486676429705	-0.0900556626175062	-0.140204330260477	0.10102643623	0.596857076444188	0.0864682219	0.845459530677331	-0.06173922217	1	0.0565582310631	0.732705005448872	0.051623144181	0.563750462402493	0.17309326741	0.318007002487137	Carcass, CNS, Pharate CNS, Fat	Genome	33339
Hakai	hakai	No	NA	1	0.135544410799972	0.264659011824944	0.400203422624916	-0.13170735888	1	-0.4936209075	1	-0.3773786215	1	-0.0964735816144	1	-0.064027598384	1	-0.26705705331	1	Not Enriched	Genome	35256
ham	hamlet	Yes	NA	1	0.35720982910284	0.128243462325417	0.485453291428258	0.24964677476	0.269712967089356	0.4220004949	0.234874598706683	-0.01385594209	1	0.0076793226754	0.941707555245359	0.039564392743	0.671123831556585	0.23793506944	0.128005923151373	Accessory Gland, CNS, Larval CNS	Genome	35135
Hand	hand	No	NA	1	0.702973500588934	0.338471147525893	1.04144464811483	-0.73943454014	1	-1.7884287437	1	-0.65688886732	1	-0.3458523990003	1	-0.09928210637	1	-0.93541839045	1	Digestive System, Carcass	Genome	34379
hang	hangover	No	NA	1	0.217619062467086	0.174813873533884	0.39243293600097	-0.08654993691	1	-0.0602002918	1	-0.03145104918	1	0.0199387875885	0.908653288380414	0.022018785782	0.808543433267032	-0.0305439813	1	Not Enriched	Genome	32613
Hasp	Hig-anchoring scaffold protein	No	NA	1	-0.196728505314827	-0.0242492176200518	-0.220977722934879	0.06571081095	0.722452531767812	0.2820408217	0.246617304179654	0.14632687226	0.512487175486782	0.0366615792451	0.855319804274336	0.024265209569	0.806156185972112	0.12233403332	0.135438818094711	Head, Male Head, Female Head, CNS, Pharate CNS	Genome	35238
Haspin	haspin	No	NA	1	0.0507470563093628	0.0930421839553526	0.143789240264715	-0.32630610825	1	-0.5237326863	1	-0.29868743776	1	-0.29366577102	1	-0.063929151423	1	-0.33449856274	1	Not Enriched	Genome	3355064
Hat1	Histone acetyltransferase 1	No	NA	1	0.0784191147083133	0.0548259855202801	0.133245100228593	-0.29159168526	1	-0.6282670233	1	-0.40588049296	1	-0.2675315503804	1	-0.083313230402	1	-0.36473018292	1	Not Enriched	Genome	40716
hay	haywire	No	NA	1	0.0413970931248146	-0.0556035409018242	-0.0142064477770096	0.08926405614	0.59952676349177	-0.0411676373	1	-0.04905003618	1	-0.0061350392733	0.986237476938325	0.074407795078	0.603891484907047	0.03237652407	0.656274895702316	Not Enriched	Genome	39202
hb	hunchback	No	NA	1	0.5088076740936	0.108445865596422	0.617253539690023	0.01987628458	0.895787777374806	-0.0374752998	1	0.09698749193	0.762178183010304	0.1354218114481	0.493151715331099	0.056078956239	0.599969862834948	0.14997910594	0.285670820041118	Ovary	Genome	41032
hbs	hibris	No	NA	1	0.0930436736618562	0.0630401936881808	0.156083867350037	0.22715106908	0.308737007002231	0.3982486368	0.266908184577685	-0.11858160202	1	0.1497193372468	0.400915423449997	-0.012438031638	NA	0.18529025556	0.226986156810717	CNS, Pharate CNS, Larval CNS, Fat	Genome	44129
HBS1	HBS1	No	NA	1	0.081511478841321	-0.115231616931385	-0.0337201380900635	0.22417556185	0.1370095567058	0.1582033626	0.434720716714513	0.08945651303	0.621660270416189	0.1545720669675	0.323318677577476	0.088528751986	0.532488278565401	0.17045432952	0.00409873171693859	Not Enriched	Genome	117365
Hcf	Host cell factor	Yes	NA	1	0.00157913843290719	0.0194443594997149	0.0210234979326221	0.12442474092	0.404479088270329	-0.0264123138	1	-0.05707406347	1	0.0413492737154	0.802430923904427	0.124023443068	0.390836963875897	0.06212218339	0.312732716046597	Not Enriched	Genome	43788
Hcs	Holocarboxylase synthetase	No	NA	1	0.0681999371178461	0.035107863914206	0.103307801032052	0.09071355832	0.611431302442722	0.1011412193	0.728310419924494	0.1802842275	0.342737765764169	0.1341935486611	0.471549322336582	0.126936521538	0.405488589554811	0.16969204875	0.018897060053795	Not Enriched	Genome	40659
hd	humpty dumpty	No	NA	1	0.447937217948479	0.135448394894849	0.583385612843327	-0.04173504961	1	-0.4389191913	1	-0.37016345647	1	-0.0696698634631	1	-0.03734717961	1	-0.2509908135	1	Ovary, S2R+ Cells	Genome	40642
HDAC1	Histone deacetylase 1	No	NA	1	0.00292141748869976	-0.0753430957153582	-0.0724216782266584	-0.14026723027	1	-0.3187937343	1	-0.25037192006	1	-0.2284549753435	1	-0.028471272322	1	-0.20514197947	1	Not Enriched	Genome	38565
HDAC11	Histone deacetylase 11	No	NA	1	0.12253581160083	0.0612028926206535	0.183738704221483	0.19753591186	0.230348975009409	0.1075879501	0.691353978535402	-0.02388183653	1	0.1849810576337	0.304750050009409	0.042864700226	0.729286008404382	0.13457659852	0.0751555608444787	Head, Male Head	Genome	326120
HDAC4	Histone deacetylase 4	No	NA	1	0.228078796620823	0.161440845543778	0.389519642164601	0.02004464967	0.898828570404621	0.2983061321	0.207797091513506	-0.08456027344	1	0.0344623214411	0.876004523001064	0.032414800393	0.784798919270904	0.05397331383	0.534463219135129	Not Enriched	Genome	32278
hdc	headcase	Yes	NA	1	0.090268191024275	-0.005424792261569	0.084843398762706	0.25159565808	0.181812567263914	0.4015285615	0.0921096765875111	0.3066362861	0.114773739170511	0.4143923741594	0.0289814940641678	0.33075061884	0.0980648012433209	0.41076404075	2.55277216903328e-07	Not Enriched	Genome	43604
hdly	hadley	No	NA	1	-0.224615510478947	0.13665506247511	-0.0879604480038377	-0.07159915624	1	-0.1182015896	1	-0.11379405435	1	-0.0178591407565	1	0.025824181221	0.801102786068978	-0.05978409054	1	Not Enriched	Genome	42478
HEATR2	HEAT repeat containing 2	No	NA	1	0.109160809214988	0.0753920349593779	0.184552844174366	0.29101522395	0.101603920303881	0.1933329327	0.442588158270443	0.2943055303	0.11502064732001	0.248874371462	0.160817390890443	0.404238730019	0.0397407353661711	0.34956962942	3.1573754152165e-06	Testis, Imaginal Disc	Genome	318680
heix	heixuedian	No	NA	1	0.0901985491893761	0.0188641152716885	0.109062664461065	0.15415079036	0.172575340716373	0.1074216663	0.50335951529195	0.19205043452	0.092446950126217	0.1759995524253	0.131695026956154	0.223002503179	0.0699616607119207	0.19916014186	6.2636006323271e-06	Not Enriched	Genome	34961
Hel89B	Helicase 89B	No	NA	1	0.118344662191339	0.0903157578029346	0.208660419994274	0.05995954911	0.734796017630185	0.1769123605	0.471801055572936	-0.02662304986	1	0.0090751240876	0.943671720021332	-0.000455365676	0.907405240799407	0.03770884372	0.60691134099553	Not Enriched	Genome	41943
Hem	HEM-protein	No	NA	1	-0.103894714730782	-0.0171064393839618	-0.121001154114744	0.53641775537	5.92831745468578e-06	0.2692322748	0.0732334294149555	0.50337869881	6.92225236621678e-06	0.5206009010484	1.32198417728122e-05	0.482461685779	0.000315598940584518	0.49991483045	1.02655772037658e-23	Not Enriched	Genome	40462
Hen1	Hen1 methyltransferase	No	NA	1	-0.00833195425788406	0.0338487512891616	0.0255167970312776	-0.03516529603	1	-0.2793330238	1	0.01595706736	0.948185231987228	-0.0084582606098	1	0.055338448494	0.696112560627675	-0.03767506978	1	Ovary, S2R+ Cells, Imaginal Disc	Genome	36301
hep	hemipterous	No	NA	1	0.12493803610333	0.137061217449462	0.261999253552792	0.05635699517	0.74485674779743	0.1471012947	0.557853029174386	0.05039116206	0.819497388589253	0.080212520448	0.669415353401114	0.001980157762	0.897410430177801	0.0767954167	0.307121960414874	Not Enriched	Genome	32256
heph	hephaestus	Yes	NA	1	-0.0571953292929412	0.00193334800333431	-0.0552619812896069	0.25139707589	0.0987602561358892	0.2300047982	0.287364119637234	0.32810338456	0.0408344978887052	0.2372464340774	0.135610802984346	0.287230340681	0.0990700842229775	0.31808770155	5.60068758807282e-07	Not Enriched	Genome	48571
her	hermaphrodite	No	NA	1	-0.0320359743178834	0.0198253927905034	-0.0122105815273799	0.10432739819	0.585672101831507	0.0040276637	1	-0.06274306299	1	-0.0885494066666	1	0.051051810058	0.691338287750095	0.01030574396	0.888784089417448	Not Enriched	Genome	34992
HERC2	HECT and RLD domain containing protein 2	Yes	NA	1	0.609443478673168	0.338240789254861	0.94768426792803	-0.32452221287	1	-0.1268928388	1	-0.51162479482	1	-0.079812293649	1	-0.054112382023	1	-0.40526805128	1	Not Enriched	Genome	33035
Herc4	HECT and RLD domain containing E3 ubiquitin ligase 4	No	NA	1	-0.0412989695022574	0.0597853090219752	0.0184863395197179	0.12482776822	0.286770855440937	0.2674160858	0.0478785031183763	0.09821175469	0.437017247297984	0.1128405912836	0.35610494736751	0.055599557489	0.658297403339577	0.13590503208	0.00247840419039179	Not Enriched	Genome	38151
Herp	Homocysteine-induced endoplasmic reticulum protein	No	NA	1	-0.0452706266767299	0.0170193325006145	-0.0282512941761154	0.14010317941	0.246887337356097	0.1762333482	0.240112112218833	0.26887400544	0.018144777495127	0.2076271329259	0.0759231505462715	0.048071524889	0.682314334938421	0.18205409717	9.39580419243755e-05	Not Enriched	Genome	34065
Hers	Histone gene-specific Epigenetic Repressor in late S phase	Yes	NA	1	0.275776383720079	0.112334612029866	0.388110995749945	0.13467578251	0.535184341186892	0.7433518108	0.019256040236732	0.14677142672	0.598286449349575	0.1558666397827	0.442791857886304	0.086508861684	0.518201908506177	0.32523927785	0.00675186693389124	Not Enriched	Genome	33000
Hesr	HES-related	No	NA	1	0.0432288334381385	-0.092174675291817	-0.0489458418536785	-0.20248096905	1	-0.687958098	1	-0.44535329268	1	-0.1816333477607	1	-0.102631414051	1	-0.47119269641	1	Not Expressed	Genome	32800
HETA		No	NA	1	-0.120998473152835	-0.0722776119527549	-0.19327608510559	0.36019009098	0.0170817652095954	0.4604235958	0.011091854615437	0.4146132708	0.00454193458937737	0.3684895481339	0.0128349301753957	0.261315586128	0.0989246858947272	0.41537755701	3.26002048025981e-12	NA	Repbase, Transposon, non-LTR Retrotransposon, Active, Germline	NA
Heta-1_D		No	NA	1	-0.0806176743849262	-0.0200062451409682	-0.100623919525894	0.18613777993	0.272144052840569	0.2911323381	0.166312076430847	0.28879504425	0.083643214688367	0.2522107880667	0.140295412633369	0.038488502645	0.749331947478385	0.24308502271	0.000540599249762315	NA	Repbase, Transposon, non-LTR Retrotransposon	NA
Heta-2		No	NA	1	0.0428084267337259	0.00786764391475259	0.0506760706484785	0.1877555853	0.159408276218664	0.230213485	0.158765318791656	0.173699319	0.194979456504107	0.1825222881465	0.160517509920594	0.201681239368	0.144974291611137	0.21820107169	9.62957199769056e-06	NA	Repbase, Transposon, non-LTR Retrotransposon	NA
Heta-3		No	NA	1	-0.0774801615485	-0.0986148331389665	-0.176094994687466	0.33812146287	0.0187115887160343	0.3890883566	0.0232240948380723	0.40610179319	0.00295380428151597	0.345746670809	0.0128913120893634	0.277588594234	0.074623212986631	0.38714535993	2.08252697507779e-12	NA	Repbase, Transposon, non-LTR Retrotransposon	NA
Heta-5		No	NA	1	-0.0111043433508479	-0.100787151396293	-0.111891494747141	0.25339195793	0.035732059453223	0.1910560182	0.225623655662771	0.19135796394	0.109907088876064	0.2142287075872	0.0776109896139256	0.222208355841	0.0896556291950467	0.24104560899	2.2375153951021e-07	NA	Repbase, Transposon, non-LTR Retrotransposon	NA
Heta-6		No	NA	1	0.0480449480615932	-0.0406927551700568	0.00735219289153637	0.87341626556	0.000380736316229517	0.5284373407	0.0513704051903757	0.26508389708	0.2364238401212	0.1937162283475	0.315881779409284	0.313524322158	0.132800918795578	0.51584719405	9.28444101606096e-07	NA	Repbase, Transposon, non-LTR Retrotransposon	NA
Hex-A	Hexokinase A	No	NA	1	-0.0774744020623254	-0.13808554028494	-0.215559942347265	0.32572281575	0.0846514811618322	0.323164209	0.181020054952254	0.10493884864	0.645148018433572	0.1516825979278	0.418826954246017	0.212158160756	0.229655080835236	0.27935534402	0.000532470659172989	Not Enriched	Genome	45875
Hexim	Hexamethylene bisacetamide inducible	No	NA	1	0.130972420469835	0.100130641856734	0.23110306232657	-0.20218954282	1	-0.5356678544	1	-0.3560203412	1	-0.2364913597955	1	-0.153000126205	1	-0.36217381294	1	Not Enriched	Genome	41778
Hexo1	Hexosaminidase 1	No	NA	1	0.030802687609215	0.0433388337065502	0.0741415213157651	-0.0772993391	1	-0.200574273	1	-0.07179541568	1	0.0124139447298	0.939917455516952	-0.013223249751	0.948881440291549	-0.07261275453	1	Not Enriched	Genome	38528
Hexo2	Hexosaminidase 2	No	NA	1	0.0506219174329204	0.0177639331275136	0.068385850560434	0.15975545983	0.364642078800581	0.2863995093	0.204293546706611	0.37042798808	0.0346371143398103	0.2884173500501	0.0889725901152828	0.104122461941	0.494625357004774	0.29345903239	6.08809382770585e-05	Not Enriched	Genome	31808
hfp	half pint	No	NA	1	-0.0603227224554338	0.0624481961926315	0.00212547373719776	0.13478428311	0.388411723845373	0.1136043697	0.628004077885454	-0.12990280352	1	-0.000146386394	0.959603681541606	-0.008799664085	0.940049227958363	0.02056127611	0.771774674768489	Not Enriched	Genome	38173
hgo	homogentisate 1,2-dioxygenase	No	NA	1	0.019816404053641	0.0805719437730763	0.100388347826717	-0.01356936856	0.987005812293944	0.1138410765	0.776394280957747	-0.09405609013	1	-0.1420832904387	1	-0.044251923288	1	-0.1243231081	1	Head, Male Head, Carcass	Genome	34552
hh	hedgehog	Yes	NA	1	-0.0907720157878821	0.0181594025582544	-0.0726126132296277	0.32352719614	0.171034185077075	0.4877748206	0.121005488787566	0.16721459129	0.544443901969092	0.1687182158016	0.407287104996004	0.054332734329	0.62477642507826	0.37698357948	0.00280305891661542	Digestive System, Imaginal Disc	Genome	42737
hid	head involution defective	Yes	NA	1	0.0507868079434007	-0.0613595213345178	-0.0105727133911172	0.3402282981	0.0117104901862081	0.4202025523	0.0120834251223326	0.39079757763	0.00464686086197272	0.3997803732268	0.00384563518134497	0.231113378511	0.115369302519043	0.37996149208	1.50168809011777e-12	Not Enriched	Genome	40009
hig	hikaru genki	Yes	NA	1	-0.366467495722769	0.0240080157030222	-0.342459480019747	0.23941808091	0.152456671680131	0.4925708208	0.0175681636100798	0.33056959414	0.0690558281166244	0.2226538131988	0.212861849518543	0.137494635184	0.380876768824972	0.32770846601	7.66490959529514e-06	Head, Male Head, Female Head, CNS, Pharate CNS	Genome	35949
Hil	Hillarin	No	NA	1	0.057095157750783	0.094856349818677	0.15195150756946	0.54502947074	0.00932025215306652	0.6720401349	0.00772254758475489	0.49098995496	0.0171579580449666	0.4046056139775	0.0452289040209322	0.289382719238	0.141531418834312	0.56385537494	1.14714391534159e-10	Not Enriched	Genome	37328
HIP	Hsc/Hsp70-interacting protein	No	NA	1	-0.152188767793167	-0.126578342603759	-0.278767110396925	-0.03618413053	1	-0.1071820052	1	-0.06631198252	1	-0.1819100789052	1	-0.03573709519	1	-0.09631095268	1	Not Enriched	Genome	318211
HIP-R	Hsc/Hsp70-interacting protein related	No	NA	1	-0.185209925878031	-0.363344924266624	-0.548554850144655	0.07875925008	0.64655997008373	0.0768422266	0.787775735387741	0.3877769226	0.019681164580325	0.2306868968617	0.163593728403755	0.082935840632	0.564362209283968	0.20966066666	0.00325075938232511	Not Enriched	Genome	31335
Hip1	Huntingtin interacting protein 1	No	NA	1	0.0125747849852406	-0.00446167268757339	0.00811311229766719	0.11237422166	0.457462294568443	0.1553448191	0.438533110800273	0.09810739644	0.571742513697098	0.0675955527714	0.694795991304281	0.145238659073	0.313105266992402	0.13809968447	0.0164570679793439	Not Enriched	Genome	39450
Hip14	Huntingtin-interacting protein 14	No	NA	1	-0.0314278653577095	-0.0121795733487216	-0.043607438706431	0.29803186863	0.0434623698983029	0.3201088856	0.0786506391622797	0.54730339909	0.000103565686263529	0.490158251257	0.000821998875776653	0.188123206399	0.218442010635728	0.41537538011	7.40276705152832e-11	Not Enriched	Genome	39747
HipHop	HP1-HOAP-interacting protein	No	NA	1	0.194067064995296	-0.00699117084020279	0.187075894155093	-0.68396999093	1	-1.0849189596	1	-0.88484714698	1	-0.6086234465736	1	-0.368618691157	1	-0.7938825746	1	Not Enriched	Genome	40047
Hipk	Homeodomain interacting protein kinase	No	NA	1	0.0915226666171045	0.208138741886358	0.299661408503463	0.16213210618	0.431305391127649	0.4010546908	0.153779428616957	0.28138067955	0.209514425271372	0.1746329195627	0.383069271652365	0.208674216583	0.236659183173838	0.34252609972	0.00046432971323569	Not Enriched	Genome	38070
HIPP1	HP1 and insulator partner protein 1	Yes	NA	1	-0.106105605717655	-0.0724882268139288	-0.178593832531584	-0.16345436482	1	-0.3850504107	1	-0.12206137079	1	-0.0939389803174	1	-0.020291613867	0.973921944564717	-0.17894563015	1	Not Enriched	Genome	40302
Hira	hira	No	NA	1	0.0781807722233048	0.0527601566558828	0.130940928879188	0.18953905179	0.322360441578355	0.0045070093	1	0.23074099333	0.249720481617732	0.290908592392	0.113493365680648	0.033876758259	0.765925707574647	0.20034522894	0.0151447868284193	Not Enriched	Genome	31680
His2Av	Histone H2A variant	No	NA	1	-0.0342978479819434	-0.103648061209277	-0.13794590919122	-0.39408183143	1	-0.4230166063	1	-0.17089205131	1	-0.0723502779505	1	-0.202531391579	1	-0.31475842149	1	Not Enriched	Genome	43229
